id,loan_status
59053,0.03737813353131626
59054,0.030030161952716506
59055,0.04301212490837086
59056,0.00485815142105714
59057,0.9473338800473314
59058,0.0027468552179201805
59059,0.16519928503035636
59060,0.003030355024599081
59061,0.008736928955356705
59062,0.016583263053812435
59063,0.0018018043715964463
59064,0.019924479331437497
59065,0.0002656318636814021
59066,0.028041908812749865
59067,0.0026956005341674605
59068,0.026866478393707132
59069,0.020261726196376045
59070,0.0037023733585005527
59071,0.0757923803044169
59072,0.011440858066179062
59073,0.9665218575853393
59074,0.04214800213402318
59075,0.011034977758171997
59076,0.01425416676316455
59077,0.9993110607351333
59078,0.04965334034341927
59079,0.04405212739446432
59080,0.010487040426831344
59081,0.017951352617099448
59082,0.04773086675946738
59083,0.0037172490951869397
59084,0.002327946169234059
59085,0.015593877728831107
59086,0.21005369849982491
59087,0.06879387989541612
59088,0.04555991963301782
59089,0.028949166543178938
59090,0.05442429516934002
59091,0.0013110619772392072
59092,0.07369953231164514
59093,0.021090617850588328
59094,0.011800519760035672
59095,0.001266051122379901
59096,0.9872350228699778
59097,0.0701589896534531
59098,0.025038384075602826
59099,0.011857109464575345
59100,0.002998908654794715
59101,0.008952808764304838
59102,0.03734686871811856
59103,0.0239605021309089
59104,0.0004220557598350643
59105,0.05403667826321821
59106,0.0005119040222997848
59107,0.0509386672206118
59108,0.05937085135310749
59109,0.04000885025983905
59110,0.012148563683080801
59111,0.007120415638166773
59112,0.017982190553941464
59113,0.9755664115943924
59114,0.05501271026837483
59115,0.0885413209428972
59116,0.002874636574518591
59117,0.007449893160632855
59118,0.06286428300430982
59119,0.012300502328240315
59120,0.0012910875258694298
59121,0.008489377112534757
59122,0.0602162749050222
59123,0.9929356211567353
59124,0.9687514944290369
59125,0.050594751200460905
59126,0.8751603127000902
59127,0.016471081014187993
59128,0.007486899488818463
59129,0.005526266792931323
59130,0.024462233538710906
59131,0.04675508732250988
59132,0.116215447139593
59133,0.7453425025425497
59134,0.05912140065598552
59135,0.00033799860154629975
59136,0.003454908627836012
59137,0.022569712733708985
59138,0.013946154420281354
59139,0.0013606039937048794
59140,0.03283414312281776
59141,0.9731757929065967
59142,0.32196755643698943
59143,0.009538199232655416
59144,0.006395330672250214
59145,0.028497420661920757
59146,0.05866425462635734
59147,0.021924231900263158
59148,0.019004447854334423
59149,0.012753785469868478
59150,0.009731225759357528
59151,0.02378735881991792
59152,0.012144405640607803
59153,0.0021113984780586786
59154,0.06301147093824905
59155,0.09529098470670147
59156,0.08875477036842776
59157,0.011048925342664894
59158,0.032094132827096944
59159,0.017932617969576098
59160,0.04382766520058847
59161,0.010499291307576092
59162,0.02095375341257639
59163,0.015133145259728129
59164,0.04527502924021188
59165,0.10906707786118315
59166,0.005026516780420173
59167,0.023987840579824803
59168,0.098899114056775
59169,0.9727456994895991
59170,0.024089504974434725
59171,0.01873337511003042
59172,0.2077865142068666
59173,0.002840835605015519
59174,0.007564732077707035
59175,0.007090650292920173
59176,0.02347117372786888
59177,0.004434228345488903
59178,0.004031938908624794
59179,0.004666744549313392
59180,0.22749812217310844
59181,0.1261011409000577
59182,0.9781248507054942
59183,0.03189933711656635
59184,0.025472355552129365
59185,0.13481179254144016
59186,0.005542655712441899
59187,0.005789782197956581
59188,0.023517306039697056
59189,0.02338400362285651
59190,0.0025859102306588534
59191,0.014911141310800263
59192,0.3369189107835521
59193,0.0049452729518850306
59194,0.028107703241163913
59195,0.02133765745082519
59196,0.01564374522972212
59197,0.041507345548160726
59198,0.05737721502037625
59199,0.001128344527419688
59200,0.9999417008391521
59201,0.006501418261606423
59202,0.00457228251325788
59203,0.3775686756272466
59204,0.05228011799281953
59205,0.009438541595334981
59206,0.004989142055816969
59207,0.03491699470026398
59208,0.005149858533663664
59209,0.004505235696550816
59210,0.014629158637804974
59211,0.29664486739116863
59212,0.04969435144280907
59213,0.04263812633645526
59214,0.0379216270085524
59215,0.006349405775735353
59216,0.03231988460894535
59217,0.0021495932938070833
59218,0.0015602514000626064
59219,0.006381055342783418
59220,0.9289351412857318
59221,0.9020937807841859
59222,0.009253857916301898
59223,0.019939211559853027
59224,0.08864080915526297
59225,0.0030509250078357515
59226,0.005568019738018074
59227,0.08874219468881725
59228,0.3035221300070172
59229,0.0003752902010067786
59230,0.005455888389086916
59231,0.0005571753808354795
59232,0.06410767658311008
59233,0.010673940713096065
59234,0.028698100326277565
59235,0.010292095498958011
59236,0.04736363340254014
59237,0.03142895486140263
59238,0.0041288553902358765
59239,0.34991262585784016
59240,0.011031372650475546
59241,0.01756629344559419
59242,0.048359202700161044
59243,0.9974762324075233
59244,0.009539133423099989
59245,0.8319714991813317
59246,0.01946069015637283
59247,0.03044743089886994
59248,0.0028220314455662003
59249,0.07870437637956196
59250,0.42005350558794746
59251,0.0501693862397369
59252,0.1150069568851991
59253,0.04412095537336898
59254,0.04935386678950872
59255,0.0032375189452182778
59256,0.0020619968773332056
59257,0.9931193696075121
59258,0.008685960834294768
59259,0.9996875369179937
59260,0.0029866867548238056
59261,0.010984801648115399
59262,0.09425282768782775
59263,0.00024176742208361187
59264,0.03760047282912919
59265,0.7557172323136649
59266,0.025048622311408815
59267,0.3789765018974268
59268,0.037923248643868215
59269,0.0032977166420857483
59270,0.9965368169351431
59271,0.004957922663274013
59272,0.9734890648046133
59273,0.019967332630051137
59274,0.05586272722866886
59275,0.023189218600512713
59276,0.03459891303192107
59277,0.009946174768657643
59278,0.05234894498557706
59279,0.003443015169327708
59280,0.016505033355583912
59281,0.07627470210175905
59282,0.004421396139759908
59283,0.008072696546905836
59284,0.005394216511005851
59285,0.02005676779145754
59286,0.06446233129742775
59287,0.00781823351339088
59288,0.9970997759282959
59289,0.002358020812087853
59290,0.024325639806098143
59291,0.03652418725584365
59292,0.0007834375573933646
59293,0.018683717779992164
59294,0.9849985124743428
59295,0.1598514247250159
59296,0.001396490220958264
59297,0.015252219846402095
59298,0.01748957897700965
59299,0.01937834673445977
59300,0.03935598523267615
59301,0.014311911871002447
59302,0.02531655683370957
59303,0.022825040600288015
59304,0.042216931249124165
59305,0.10880703211591355
59306,0.004042011753524694
59307,0.014129449295160874
59308,0.010663671942797048
59309,0.004444666013852127
59310,0.004207519880235422
59311,0.06246988066244437
59312,0.13406983738795403
59313,0.9117778835517647
59314,0.5295783028093067
59315,0.004186961877743932
59316,0.354660051389485
59317,0.027852898602478637
59318,0.025965381219149968
59319,0.02001920728447576
59320,0.020695864764185508
59321,0.06156801083031978
59322,0.03946998130865069
59323,0.03666455765275324
59324,0.7648645577760781
59325,0.0312944239729416
59326,0.020327544507223683
59327,0.04767137326858552
59328,0.01331549069052044
59329,0.02321001801423367
59330,0.13165605209826545
59331,0.03968820361111143
59332,0.009316116712191683
59333,0.0033293878304092666
59334,0.041403825677131315
59335,0.009225820096742568
59336,0.041365675372211516
59337,0.013449727983778059
59338,0.09078924156553317
59339,0.4482788464908653
59340,0.3604026715964814
59341,0.04273391892746699
59342,0.10787438638932734
59343,0.004439457628012995
59344,0.04913600388635041
59345,0.00610701085574168
59346,0.012558320849532737
59347,0.2210001980029388
59348,0.006249773205556147
59349,0.030387814391528024
59350,0.012162114856529016
59351,0.028116179232468085
59352,0.03884679374788187
59353,0.9603007187534367
59354,0.8982475330362512
59355,0.0015001599846781667
59356,0.004229094214717847
59357,0.009456923453150298
59358,0.018497023541809068
59359,0.0246153870374975
59360,0.9829576546709422
59361,0.010318380691530517
59362,0.36355580621577444
59363,0.003741150536776066
59364,0.004535491805668582
59365,0.005193482642994597
59366,0.0050347541617652885
59367,0.0642682763676042
59368,0.9056582699543636
59369,0.04371913341048361
59370,0.005596262596236183
59371,0.001324498158306446
59372,0.8064760963333741
59373,0.02902437443270306
59374,0.003926745097309916
59375,0.9996016821801816
59376,0.9183079095844906
59377,0.17216824925981739
59378,0.06556581219500024
59379,0.039633909359549704
59380,0.06537460203408353
59381,0.007237368036504757
59382,0.110641379607338
59383,0.931800548907162
59384,0.016246610763788104
59385,0.0033475144655486996
59386,0.07662366543688
59387,0.9951297800588594
59388,0.1423387999747438
59389,0.019524291630882575
59390,0.20140107384423875
59391,0.050247391024911894
59392,0.17569269391857056
59393,0.9319310985490443
59394,0.8974761237684884
59395,0.07566601893584679
59396,0.011313203093557761
59397,0.014313399832223142
59398,0.010162297326414617
59399,0.012187808562556357
59400,0.030305284198040055
59401,0.020420966422665755
59402,0.09074512579971182
59403,0.013386619743221367
59404,0.00845647433826564
59405,0.0012575378922253968
59406,0.02694080897896171
59407,0.04431475563884649
59408,0.05213494993019887
59409,0.023989295560538977
59410,0.0019489017634266692
59411,0.006812601041770243
59412,0.010427340323458512
59413,0.0011344867884888177
59414,0.043848463780651145
59415,0.016856359497673938
59416,0.005758505740719092
59417,0.004356044808335671
59418,0.0018408561246504207
59419,0.0020325042308933896
59420,0.1411107760760717
59421,0.13958578847593928
59422,0.041930773364123174
59423,0.028672591218423547
59424,0.9294293280865336
59425,0.06216329851725928
59426,0.006154544986915217
59427,0.005428765523623625
59428,0.2368157169869983
59429,0.0066727276932915715
59430,0.0044796445941580115
59431,0.05001650647918515
59432,0.004850991619662147
59433,0.04097212935075453
59434,0.001856136769047283
59435,0.000255275680764115
59436,0.002612092760136348
59437,0.014039310705216593
59438,0.5917496553939323
59439,0.06811507100332595
59440,0.0019154134373511958
59441,0.02166206226971749
59442,0.0032175925702752537
59443,0.00019702943100477697
59444,0.0741104731129499
59445,0.04709796283568053
59446,0.03777178902699809
59447,0.017718811447731783
59448,0.014934303846584382
59449,0.01587714963025088
59450,0.04624392092736648
59451,0.9638962091515605
59452,0.04794034437961987
59453,0.012172759731058714
59454,0.0323859963123881
59455,0.032157035478696326
59456,0.0403880987786871
59457,0.9903714876918622
59458,0.09763170021322978
59459,0.11032776260975927
59460,0.06553803179921165
59461,0.005338039803220158
59462,0.8533822399757758
59463,0.004566821931959807
59464,0.17045860738786564
59465,0.06354282004015503
59466,0.02729724096844819
59467,0.01353046650661945
59468,0.00021210528376540357
59469,0.029054618116438502
59470,0.0005780745246418792
59471,0.011186447962500243
59472,0.07661306612015104
59473,0.028844878176902906
59474,0.015018840184120624
59475,0.03086295605417415
59476,0.010181299807845764
59477,0.013419610185989875
59478,0.008390772737229091
59479,0.017801462805810665
59480,0.016829847694945384
59481,0.09589002386296033
59482,0.9940352682675619
59483,0.006348026186555172
59484,0.006621872020829304
59485,0.025652182168925793
59486,0.09087444906979174
59487,0.012259866183520946
59488,0.03835526882546132
59489,0.032452684635942065
59490,0.006777515994759097
59491,0.9842512547454276
59492,0.015059322619662063
59493,0.018942099371996778
59494,0.004937383654826851
59495,0.9391373818439559
59496,0.010941405953315005
59497,0.9955980365822402
59498,0.03120267145145223
59499,0.05981296637797243
59500,0.9954249812145868
59501,0.014055452633698137
59502,0.8842988456206585
59503,0.18539985790699842
59504,0.002385349755590881
59505,0.12908943899023922
59506,0.0017562192772206879
59507,0.004094049744660998
59508,0.017270350560517532
59509,0.0014567512572606412
59510,0.021531630455029843
59511,0.0009547486239868316
59512,0.004848792501545146
59513,0.08777077841187972
59514,0.013153285730308856
59515,0.021952182015628437
59516,0.017406735890094886
59517,0.569510400786761
59518,0.0026140631666216043
59519,0.004548155250684666
59520,0.01174119208654804
59521,0.020447205429001684
59522,0.06130551116902301
59523,0.007889727033990449
59524,0.0044505617719862185
59525,0.8730287051673123
59526,0.20064917400368104
59527,0.009387257033013933
59528,0.044467333216921937
59529,0.05706802689638792
59530,0.9187178453865796
59531,0.007935980467894295
59532,0.00022285368167763853
59533,0.02781737344335945
59534,0.04123826528456645
59535,0.04072166563799359
59536,0.03875672101508944
59537,0.012592457646875105
59538,0.07974476281980854
59539,0.033568610948355004
59540,0.7709545761462513
59541,0.0037675311211243156
59542,0.047420894473127
59543,0.017504001902085113
59544,0.026657692145441014
59545,0.01366576510144182
59546,0.0402768062442706
59547,0.023292094192438405
59548,0.0021524825617644768
59549,0.019226113709863882
59550,0.011290612968833432
59551,0.014889261722256093
59552,0.0034027526655662846
59553,0.012016300736386817
59554,0.9538846891742155
59555,0.0072280598166864175
59556,0.012711268359662525
59557,0.0007071995459398746
59558,0.034710592173657275
59559,0.009598017459465164
59560,0.0018047746222792983
59561,0.00869843556211815
59562,0.10245628983481417
59563,0.014838199916652839
59564,0.0766302389178197
59565,0.01618269323816418
59566,0.04050456947820994
59567,0.008713547972551668
59568,0.003596867036714613
59569,0.0026312606928436356
59570,0.03610597658630391
59571,0.02582481561118598
59572,0.010318078182266169
59573,0.022853048609600392
59574,0.9248474464854549
59575,0.02880151670398313
59576,0.01591433904990513
59577,0.053197118175724326
59578,0.904427892449624
59579,0.005052106643368427
59580,0.009514417306018663
59581,0.01647069535924195
59582,0.019299237440057192
59583,0.009929402010596482
59584,0.0027107752507013728
59585,0.015279990990742431
59586,0.013052674923371147
59587,0.0033701651131869833
59588,0.10119918798683256
59589,0.1113591667988513
59590,0.0036971204683954517
59591,0.2471344876645561
59592,0.02072648208062232
59593,0.009262728671054387
59594,0.2195595975585559
59595,0.008260564328104592
59596,0.07828586988293215
59597,0.985995638675564
59598,0.016288609895535922
59599,0.07050431612471864
59600,0.9293144766108415
59601,0.0015627248698002662
59602,0.1386169860861103
59603,0.11234808896152541
59604,0.017248715577711703
59605,0.003130734245406474
59606,0.011561337151108388
59607,0.04944750863186199
59608,0.014162548021897486
59609,0.0040591136896401155
59610,0.9421476575611063
59611,0.006638010218009702
59612,0.9681577848110781
59613,0.21053686030911706
59614,0.18164592604475568
59615,0.006897538361527777
59616,0.02742928693300733
59617,0.029020334302370904
59618,0.10810922498355291
59619,0.013862780892324556
59620,0.005899847639408813
59621,0.03314160123607843
59622,0.012047728295343434
59623,0.04669578468993015
59624,0.21751839659059632
59625,0.020789561680843588
59626,0.014949912533577137
59627,0.06673218246293633
59628,0.004131721259847778
59629,0.0032611775826186648
59630,0.04103465686302596
59631,0.0016398455641965623
59632,0.008508380744727253
59633,0.00781427211246057
59634,0.007186128241247644
59635,0.006053132097231359
59636,0.031562444574105133
59637,0.032607733481628244
59638,0.9976837050407772
59639,0.010922669219255892
59640,0.00926498964761974
59641,0.017830551206232052
59642,0.005037640140802874
59643,0.06696414165738782
59644,0.02249187942527196
59645,0.24149627159767442
59646,0.007046599228254557
59647,0.9821402897763848
59648,0.004544840294634931
59649,0.020423632598867387
59650,0.0013367779535237647
59651,0.00031963458930677727
59652,0.006082095334803894
59653,0.003006006391482768
59654,0.011522652004896588
59655,0.019945774530824946
59656,0.11073528150246592
59657,0.9201301791704978
59658,0.002735003324612887
59659,0.024922896858992894
59660,0.2222527986736096
59661,0.004140936420809768
59662,0.8417713493963539
59663,0.04551137689973341
59664,0.05487659847725407
59665,0.020530789434612447
59666,0.010613794437674627
59667,0.00947416153277398
59668,0.018566733891914922
59669,0.004217638406613933
59670,0.07780928978989807
59671,0.00364571074283363
59672,0.010835814372493086
59673,0.01421401627384187
59674,0.6900240467368279
59675,0.0007388632345430923
59676,0.1377422901720911
59677,0.8989092119905381
59678,0.004323190160830846
59679,0.019085957204705687
59680,0.003717339601768449
59681,0.026865940377096054
59682,0.02988336081882386
59683,0.002665583892415959
59684,0.02571981049232293
59685,0.013857758267643655
59686,0.3020460132852984
59687,0.0200596309657858
59688,0.0081434313621781
59689,0.145277964957864
59690,0.0005842575374185043
59691,0.003488446450589168
59692,0.04336753193808727
59693,0.01079868018893588
59694,0.062214486562474934
59695,0.009259886158093056
59696,0.9005217537989696
59697,0.00823452040688456
59698,0.01161265266565816
59699,0.020433757846262467
59700,0.0404755650103442
59701,0.004881731242774979
59702,0.006005012773252426
59703,0.03687612105545583
59704,0.006598476179690857
59705,0.05321192006638501
59706,0.011803720682543728
59707,0.017644307709471445
59708,0.049461387345777874
59709,0.03175687507442583
59710,0.013673293550087723
59711,0.06025907412540523
59712,0.019281368373159115
59713,0.06091482422450103
59714,0.9097662574118761
59715,0.7372006948300786
59716,0.026982758653395
59717,0.003417302974563803
59718,0.022244329649740296
59719,0.9842356326299301
59720,0.006922260711544679
59721,0.9561977041560548
59722,0.010480271115009215
59723,0.007467997763657271
59724,0.4537572057073763
59725,0.016524367975798298
59726,0.009708424268407272
59727,0.04654736800599345
59728,0.0031886255789236435
59729,0.0035918314729480342
59730,0.08527925436154368
59731,0.03471232411451636
59732,0.006275446641879142
59733,0.00860578515359765
59734,0.028826229977613898
59735,0.0028299494887995625
59736,0.3118930381696189
59737,0.004178314803996458
59738,0.23728859826431448
59739,0.021082154757522543
59740,0.011012054257930252
59741,0.005731864403661124
59742,0.12844857386194303
59743,0.01066335322441438
59744,0.053549588423477915
59745,0.016567496738174987
59746,0.02369557967485924
59747,0.999925596912284
59748,0.020709160025092356
59749,0.011283264848681808
59750,0.1554463514423672
59751,0.008343469493399711
59752,0.05512482652384939
59753,0.005365092581451247
59754,0.005418119313215285
59755,0.010925794001277798
59756,0.008771788852881287
59757,0.011287396159726935
59758,0.055015095891048346
59759,0.010759839094592074
59760,0.045952945492800754
59761,0.007173775225482749
59762,0.1577070966966625
59763,0.0018010794776939184
59764,0.14142733889433484
59765,0.004149499506626126
59766,0.0669525590358339
59767,0.038339339620486336
59768,0.0007474950668699396
59769,0.014436818430581946
59770,0.04580183963109661
59771,0.0026741410930205983
59772,0.008571702025867722
59773,0.004487081178030934
59774,0.0354508882141818
59775,0.1276440434991202
59776,0.13116205461480024
59777,0.11523883849313177
59778,0.0018477363509960224
59779,0.04934573432610539
59780,0.0029621105613368017
59781,0.013285959042615
59782,0.027277769289481214
59783,0.02571134005412093
59784,0.00301306698618036
59785,0.003969531796436209
59786,0.39593849540826104
59787,0.38467020674394287
59788,0.03580387829614811
59789,0.04632488766176077
59790,0.021604515426934257
59791,0.0013571432154418227
59792,0.011485086292224538
59793,0.011086632581682462
59794,0.925412791698567
59795,0.9848493044034059
59796,0.00469543844686521
59797,0.033906828547204323
59798,0.01177657996386081
59799,0.004057272259018462
59800,0.05671512188471718
59801,0.017884924719248442
